Customer_ID,LastPurchaseDate,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
12650.0,2011-12-06 16:34:00,1,314.44,2,5,1,2,512,💤 Lost / Need Attention
12651.0,2011-01-09 12:46:00,4,377.75,334,2,3,2,232,📈 Potential Loyalists
12652.0,2011-01-12 15:00:00,2,1017.03,330,2,2,3,223,📈 Potential Loyalists
12653.0,2011-07-14 10:41:00,3,4160.83,148,3,3,5,335,💎 Loyal Customers
12654.0,2011-11-29 10:10:00,5,601.98,10,5,4,2,542,📈 Potential Loyalists
12655.0,2010-10-12 09:17:00,1,261.35,423,1,1,1,111,💤 Lost / Need Attention
12656.0,2011-11-22 13:42:00,8,6407.83,16,5,4,5,545,👑 Champions
12657.0,2011-11-28 15:47:00,4,1643.18,10,5,3,4,534,💎 Loyal Customers
12658.0,2011-11-21 10:22:00,1,686.05,18,5,1,3,513,💤 Lost / Need Attention
12659.0,2011-11-10 11:53:00,1,91.68,29,4,1,1,411,💤 Lost / Need Attention
12660.0,2011-11-28 13:26:00,1,245.1,10,5,1,1,511,💤 Lost / Need Attention
12661.0,2010-09-29 16:46:00,1,162.0,435,1,1,1,111,💤 Lost / Need Attention
12662.0,2011-12-09 11:59:00,20,6726.54,0,5,5,5,555,👑 Champions
12663.0,2010-03-25 09:40:00,2,239.4,624,1,2,1,121,💤 Lost / Need Attention
12664.0,2011-12-01 17:07:00,11,6070.04,7,5,5,5,555,👑 Champions
12665.0,2011-01-19 08:34:00,3,313.6,324,2,3,2,232,📈 Potential Loyalists
12666.0,2010-11-10 16:40:00,1,1248.42,393,2,1,4,214,💤 Lost / Need Attention
12667.0,2011-10-12 17:00:00,1,620.13,57,4,1,3,413,💤 Lost / Need Attention
12668.0,2011-11-28 10:56:00,10,11383.03,11,5,5,5,555,👑 Champions
12669.0,2011-07-12 09:54:00,3,2744.0299999999997,150,3,3,4,334,💎 Loyal Customers
12670.0,2011-11-29 15:23:00,7,3760.29,9,5,4,5,545,👑 Champions
12671.0,2010-04-12 16:30:00,1,2622.481,605,1,1,4,114,💤 Lost / Need Attention
12672.0,2011-01-14 09:20:00,2,437.05,329,2,2,2,222,📈 Potential Loyalists
12673.0,2011-12-04 13:55:00,3,1230.02,4,5,3,4,534,💎 Loyal Customers
12674.0,2011-11-01 12:12:00,4,1970.6,38,4,3,4,434,💎 Loyal Customers
12675.0,2010-06-04 09:49:00,2,957.25,553,1,2,3,123,💤 Lost / Need Attention
12676.0,2011-11-15 12:25:00,11,2843.09,24,4,5,4,454,👑 Champions
12677.0,2010-06-02 14:30:00,2,395.1,554,1,2,2,122,💤 Lost / Need Attention
12678.0,2011-10-28 13:04:00,21,34281.18,41,4,5,5,455,👑 Champions
12679.0,2011-10-12 12:30:00,4,1113.02,58,4,3,3,433,💎 Loyal Customers
12680.0,2011-12-09 12:50:00,4,880.81,0,5,3,3,533,💎 Loyal Customers
12681.0,2011-11-25 11:33:00,45,29834.76,14,5,5,5,555,👑 Champions
12682.0,2011-12-06 10:00:00,52,22950.22,3,5,5,5,555,👑 Champions
12683.0,2011-12-05 16:31:00,21,11633.7,3,5,5,5,555,👑 Champions
12684.0,2011-12-02 09:53:00,7,2283.63,7,5,4,4,544,👑 Champions
12685.0,2011-11-11 13:46:00,6,2863.08,27,4,4,4,444,👑 Champions
12686.0,2010-12-03 09:51:00,1,89.14,371,2,1,1,211,💤 Lost / Need Attention
12687.0,2010-08-16 12:12:00,2,2138.91,480,1,2,4,124,💤 Lost / Need Attention
12688.0,2011-08-18 08:49:00,1,4873.81,113,3,1,5,315,💤 Lost / Need Attention
12689.0,2011-11-14 08:31:00,2,1247.61,25,4,2,4,424,📈 Potential Loyalists
12690.0,2011-05-18 09:09:00,1,389.01,205,2,1,2,212,💤 Lost / Need Attention
12691.0,2011-11-11 16:49:00,7,1170.4,27,4,4,3,443,💎 Loyal Customers
12692.0,2010-03-12 14:02:00,1,110.95,636,1,1,1,111,💤 Lost / Need Attention
12693.0,2011-08-04 17:51:00,7,1703.02,126,3,4,4,344,💎 Loyal Customers
12694.0,2011-09-30 13:06:00,3,1843.35,69,3,3,4,334,💎 Loyal Customers
12695.0,2011-12-02 13:22:00,7,1407.1200000000001,6,5,4,4,544,👑 Champions
12696.0,2010-10-01 10:43:00,2,851.91,434,1,2,3,123,💤 Lost / Need Attention
12697.0,2011-11-11 08:47:00,3,957.59,28,4,3,3,433,💎 Loyal Customers
12698.0,2010-04-28 15:51:00,1,339.75,589,1,1,2,112,💤 Lost / Need Attention
12699.0,2010-10-18 12:07:00,1,638.11,417,1,1,3,113,💤 Lost / Need Attention
12700.0,2011-12-02 10:47:00,4,4939.99,7,5,3,5,535,💎 Loyal Customers
12701.0,2011-09-21 10:47:00,6,2446.41,79,3,4,4,344,💎 Loyal Customers
12702.0,2011-11-20 10:36:00,1,219.0,19,4,1,1,411,💤 Lost / Need Attention
12703.0,2011-09-29 17:52:00,4,1006.53,70,3,3,3,333,💎 Loyal Customers
12704.0,2011-12-02 13:15:00,8,2340.84,6,5,4,4,544,👑 Champions
12705.0,2011-11-24 13:17:00,14,11762.1,14,5,5,5,555,👑 Champions
12707.0,2011-02-21 08:38:00,1,603.42,291,2,1,2,212,💤 Lost / Need Attention
12708.0,2011-11-10 09:52:00,18,5117.66,29,4,5,5,455,👑 Champions
12709.0,2011-11-24 15:38:00,34,30291.76,14,5,5,5,555,👑 Champions
12710.0,2011-09-04 12:00:00,3,1149.02,96,3,3,3,333,💎 Loyal Customers
12711.0,2010-04-07 11:59:00,2,1339.05,611,1,2,4,124,💤 Lost / Need Attention
12712.0,2011-11-11 08:19:00,21,6723.03,28,4,5,5,455,👑 Champions
12713.0,2011-12-09 12:16:00,1,848.55,0,5,1,3,513,💤 Lost / Need Attention
12714.0,2011-11-30 15:43:00,12,14093.710000000001,8,5,5,5,555,👑 Champions
12715.0,2011-08-25 15:22:00,1,343.36,105,3,1,2,312,💤 Lost / Need Attention
12716.0,2011-12-06 08:55:00,2,1053.49,3,5,2,3,523,📈 Potential Loyalists
12717.0,2011-07-11 14:47:00,3,1308.91,150,3,3,4,334,💎 Loyal Customers
12718.0,2011-09-29 16:38:00,1,238.25,70,3,1,1,311,💤 Lost / Need Attention
12719.0,2011-12-04 13:45:00,2,644.95,4,5,2,3,523,📈 Potential Loyalists
12720.0,2011-12-07 08:03:00,30,7787.28,2,5,5,5,555,👑 Champions
12721.0,2011-11-08 12:13:00,8,4013.08,31,4,4,5,445,👑 Champions
12722.0,2011-09-15 14:50:00,4,997.63,84,3,3,3,333,💎 Loyal Customers
12723.0,2011-12-06 10:19:00,5,725.07,3,5,4,3,543,💎 Loyal Customers
12724.0,2011-12-04 16:02:00,7,2317.52,4,5,4,4,544,👑 Champions
12725.0,2010-12-03 15:45:00,4,2266.76,370,2,3,4,234,📈 Potential Loyalists
12726.0,2011-11-11 13:35:00,11,4014.6,27,4,5,5,455,👑 Champions
12727.0,2011-11-29 11:46:00,10,5679.53,10,5,5,5,555,👑 Champions
12728.0,2011-09-29 15:31:00,5,1070.17,70,3,4,3,343,💎 Loyal Customers
12729.0,2011-08-18 11:40:00,1,453.01,113,3,1,2,312,💤 Lost / Need Attention
12730.0,2010-07-06 12:19:00,1,829.25,521,1,1,3,113,💤 Lost / Need Attention
12731.0,2011-11-16 11:59:00,17,25775.71,23,4,5,5,455,👑 Champions
12732.0,2011-06-13 11:33:00,1,236.26000000000002,179,3,1,1,311,💤 Lost / Need Attention
12733.0,2011-04-19 16:19:00,4,2424.87,233,2,3,4,234,📈 Potential Loyalists
12734.0,2010-12-22 12:47:00,3,639.65,352,2,3,3,233,📈 Potential Loyalists
12735.0,2011-01-28 13:37:00,2,779.5699999999999,314,2,2,3,223,📈 Potential Loyalists
12736.0,2011-01-11 07:57:00,1,234.0,332,2,1,1,211,💤 Lost / Need Attention
12737.0,2010-07-29 12:29:00,2,3710.5,498,1,2,5,125,💤 Lost / Need Attention
12738.0,2010-12-02 18:27:00,1,155.35,371,2,1,1,211,💤 Lost / Need Attention
12739.0,2011-09-22 13:00:00,4,2726.73,77,3,3,4,334,💎 Loyal Customers
12740.0,2011-10-07 10:44:00,1,427.6,63,3,1,2,312,💤 Lost / Need Attention
12741.0,2010-06-28 14:36:00,2,406.07,528,1,2,2,122,💤 Lost / Need Attention
12742.0,2010-03-24 12:43:00,1,1201.52,625,1,1,3,113,💤 Lost / Need Attention
12743.0,2011-07-28 16:21:00,2,540.13,133,3,2,2,322,📈 Potential Loyalists
12744.0,2011-10-19 11:18:00,11,25317.06,51,4,5,5,455,👑 Champions
12745.0,2010-08-10 10:14:00,3,925.41,486,1,3,3,133,⚠️ At Risk
12746.0,2010-06-17 10:41:00,1,254.55,540,1,1,1,111,💤 Lost / Need Attention
12747.0,2011-12-07 14:34:00,26,8898.48,1,5,5,5,555,👑 Champions
12748.0,2011-12-09 12:20:00,337,53539.64,0,5,5,5,555,👑 Champions
12749.0,2011-12-06 09:56:00,9,6897.36,3,5,5,5,555,👑 Champions
12750.0,2011-08-03 09:13:00,1,275.88,128,3,1,1,311,💤 Lost / Need Attention
12751.0,2010-09-21 12:49:00,1,268.27,444,1,1,1,111,💤 Lost / Need Attention
12752.0,2011-09-19 13:32:00,1,4366.78,80,3,1,5,315,💤 Lost / Need Attention
12753.0,2011-11-17 10:52:00,6,21429.39,22,4,4,5,445,👑 Champions
12754.0,2011-04-18 09:00:00,3,3010.74,235,2,3,5,235,📈 Potential Loyalists
12755.0,2011-03-04 12:42:00,11,5236.259999999999,280,2,5,5,255,📈 Potential Loyalists
12756.0,2011-09-14 09:31:00,1,112.08,86,3,1,1,311,💤 Lost / Need Attention
12757.0,2011-11-24 12:30:00,13,7834.650000000001,15,5,5,5,555,👑 Champions
12758.0,2011-08-15 10:22:00,7,9903.24,116,3,4,5,345,💎 Loyal Customers
12759.0,2011-10-18 14:49:00,8,5020.74,51,4,4,5,445,👑 Champions
12760.0,2010-09-10 08:50:00,1,347.8,455,1,1,2,112,💤 Lost / Need Attention
12761.0,2010-09-08 12:17:00,2,782.95,457,1,2,3,123,💤 Lost / Need Attention
12762.0,2011-12-02 10:23:00,2,1898.52,7,5,2,4,524,📈 Potential Loyalists
12763.0,2011-07-24 14:12:00,2,494.08,137,3,2,2,322,📈 Potential Loyalists
12764.0,2011-01-27 10:19:00,1,1693.88,316,2,1,4,214,💤 Lost / Need Attention
12765.0,2010-08-24 13:51:00,6,1404.58,471,1,4,4,144,⚠️ At Risk
12766.0,2011-12-06 08:46:00,9,8918.99,3,5,5,5,555,👑 Champions
12767.0,2010-11-29 09:38:00,1,949.82,375,2,1,3,213,💤 Lost / Need Attention
12768.0,2010-09-15 12:08:00,1,168.69000000000003,450,1,1,1,111,💤 Lost / Need Attention
12769.0,2011-04-15 10:25:00,1,1143.6,238,2,1,3,213,💤 Lost / Need Attention
12770.0,2011-05-13 09:33:00,2,3246.45,210,2,2,5,225,📈 Potential Loyalists
12771.0,2010-08-11 11:51:00,1,282.3,485,1,1,1,111,💤 Lost / Need Attention
12772.0,2011-10-11 09:19:00,1,892.47,59,3,1,3,313,💤 Lost / Need Attention
12773.0,2010-05-24 17:30:00,1,124.25,563,1,1,1,111,💤 Lost / Need Attention
12774.0,2010-06-22 10:38:00,1,98.7,535,1,1,1,111,💤 Lost / Need Attention
12775.0,2011-11-22 16:33:00,7,1686.12,16,5,4,4,544,👑 Champions
12776.0,2010-02-10 12:11:00,1,55.5,667,1,1,1,111,💤 Lost / Need Attention
12777.0,2010-09-08 11:35:00,1,519.45,457,1,1,2,112,💤 Lost / Need Attention
12778.0,2011-11-20 11:30:00,9,1775.68,19,4,5,4,454,👑 Champions
12779.0,2011-11-02 11:43:00,14,6474.11,37,4,5,5,455,👑 Champions
12780.0,2010-04-20 09:40:00,1,337.4,598,1,1,2,112,💤 Lost / Need Attention
12781.0,2011-10-07 10:37:00,2,826.74,63,3,2,3,323,📈 Potential Loyalists
12782.0,2011-12-05 09:16:00,11,4618.24,4,5,5,5,555,👑 Champions
12783.0,2011-12-07 15:56:00,6,2225.91,1,5,4,4,544,👑 Champions
12784.0,2011-11-30 15:38:00,3,1763.15,8,5,3,4,534,💎 Loyal Customers
12785.0,2010-12-10 13:48:00,3,1100.4,363,2,3,3,233,📈 Potential Loyalists
12786.0,2010-04-09 12:12:00,1,728.5,609,1,1,3,113,💤 Lost / Need Attention
12787.0,2011-11-30 08:44:00,4,862.18,9,5,3,3,533,💎 Loyal Customers
12788.0,2010-09-02 14:21:00,4,444.9,462,1,3,2,132,💤 Lost / Need Attention
12789.0,2011-10-05 13:34:00,3,273.35,64,3,3,1,331,💤 Lost / Need Attention
12790.0,2011-05-31 14:14:00,2,591.85,191,2,2,2,222,📈 Potential Loyalists
12791.0,2010-12-01 11:27:00,6,863.51,373,2,4,3,243,📈 Potential Loyalists
12792.0,2011-03-28 11:36:00,2,827.01,256,2,2,3,223,📈 Potential Loyalists
12793.0,2011-01-09 12:12:00,3,885.53,334,2,3,3,233,📈 Potential Loyalists
12794.0,2011-10-17 14:54:00,2,860.41,52,4,2,3,423,📈 Potential Loyalists
12795.0,2011-11-21 10:27:00,1,430.48,18,5,1,2,512,💤 Lost / Need Attention
12796.0,2010-03-21 15:49:00,1,381.0,627,1,1,2,112,💤 Lost / Need Attention
12797.0,2010-12-09 10:55:00,2,552.08,365,2,2,2,222,📈 Potential Loyalists
12798.0,2011-11-29 15:52:00,4,8510.93,9,5,3,5,535,💎 Loyal Customers
12799.0,2010-06-28 15:57:00,1,219.35,528,1,1,1,111,💤 Lost / Need Attention
12800.0,2010-08-26 14:11:00,3,584.25,469,1,3,2,132,💤 Lost / Need Attention
12801.0,2010-07-27 09:38:00,1,1071.82,500,1,1,3,113,💤 Lost / Need Attention
12802.0,2011-06-06 09:36:00,7,2416.42,186,3,4,4,344,💎 Loyal Customers
12803.0,2010-11-11 14:57:00,1,1092.81,392,2,1,3,213,💤 Lost / Need Attention
12804.0,2010-08-31 11:58:00,2,325.37,465,1,2,2,122,💤 Lost / Need Attention
12805.0,2010-11-23 12:27:00,4,1434.95,381,2,3,4,234,📈 Potential Loyalists
12806.0,2010-09-30 13:34:00,4,2878.96,434,1,3,4,134,⚠️ At Risk
12807.0,2010-11-21 14:21:00,1,330.34999999999997,382,2,1,2,212,💤 Lost / Need Attention
12808.0,2011-11-03 10:05:00,5,776.7,36,4,4,3,443,💎 Loyal Customers
12809.0,2011-06-15 10:51:00,3,1755.94,177,3,3,4,334,💎 Loyal Customers
12810.0,2010-06-23 10:53:00,2,534.99,534,1,2,2,122,💤 Lost / Need Attention
12811.0,2011-03-24 09:42:00,5,1033.9,260,2,4,3,243,📈 Potential Loyalists
12812.0,2011-10-26 09:54:00,1,229.64000000000001,44,4,1,1,411,💤 Lost / Need Attention
12813.0,2010-07-26 09:50:00,3,1687.8,501,1,3,4,134,⚠️ At Risk
12814.0,2011-08-30 12:11:00,1,125.92,101,3,1,1,311,💤 Lost / Need Attention
12815.0,2011-07-15 10:21:00,2,1063.46,147,3,2,3,323,📈 Potential Loyalists
12816.0,2011-09-05 12:41:00,2,572.2,95,3,2,2,322,📈 Potential Loyalists
12817.0,2011-03-03 16:28:00,3,690.98,280,2,3,3,233,📈 Potential Loyalists
12818.0,2011-03-23 12:06:00,1,1542.0800000000002,261,2,1,4,214,💤 Lost / Need Attention
12819.0,2010-09-07 15:20:00,1,540.52,457,1,1,2,112,💤 Lost / Need Attention
12820.0,2011-12-06 15:12:00,11,2689.52,2,5,5,4,554,👑 Champions
12821.0,2011-05-09 15:51:00,2,220.8,213,2,2,1,221,💤 Lost / Need Attention
12822.0,2011-09-30 10:04:00,2,948.88,70,3,2,3,323,📈 Potential Loyalists
12823.0,2011-09-26 07:35:00,18,6501.5,74,3,5,5,355,💎 Loyal Customers
12824.0,2011-10-11 12:49:00,1,397.12,59,3,1,2,312,💤 Lost / Need Attention
12825.0,2010-07-06 13:56:00,2,518.63,520,1,2,2,122,💤 Lost / Need Attention
12826.0,2011-12-07 10:25:00,12,2800.75,2,5,5,4,554,👑 Champions
12827.0,2011-12-04 12:17:00,3,430.15000000000003,5,5,3,2,532,📈 Potential Loyalists
12828.0,2011-12-07 08:45:00,6,1018.71,2,5,4,3,543,💎 Loyal Customers
12829.0,2011-01-07 11:13:00,3,385.3,336,2,3,2,232,📈 Potential Loyalists
12830.0,2011-11-02 11:54:00,6,6814.64,37,4,4,5,445,👑 Champions
12831.0,2011-03-22 13:02:00,3,451.11,261,2,3,2,232,📈 Potential Loyalists
12832.0,2011-11-07 13:30:00,2,383.03,31,4,2,2,422,📈 Potential Loyalists
12833.0,2011-07-17 13:46:00,1,417.38,144,3,1,2,312,💤 Lost / Need Attention
12834.0,2011-03-02 09:49:00,1,312.38,282,2,1,2,212,💤 Lost / Need Attention
12835.0,2010-10-08 10:59:00,41,5996.83,427,1,5,5,155,⚠️ At Risk
12836.0,2011-10-11 15:10:00,15,6559.7300000000005,58,4,5,5,455,👑 Champions
12837.0,2011-06-19 16:07:00,2,662.66,172,3,2,3,323,📈 Potential Loyalists
12838.0,2011-11-06 12:20:00,10,2975.91,33,4,5,5,455,👑 Champions
12839.0,2011-12-07 12:33:00,26,9669.12,2,5,5,5,555,👑 Champions
12840.0,2011-07-19 09:29:00,7,4041.97,143,3,4,5,345,💎 Loyal Customers
12841.0,2011-12-05 11:13:00,40,6958.2,4,5,5,5,555,👑 Champions
12842.0,2011-09-30 15:33:00,4,1917.99,69,3,3,4,334,💎 Loyal Customers
12843.0,2011-10-05 12:09:00,30,6583.36,65,3,5,5,355,💎 Loyal Customers
12844.0,2011-11-10 13:31:00,4,648.6,28,4,3,3,433,💎 Loyal Customers
12845.0,2011-03-17 13:34:00,4,354.09,266,2,3,2,232,📈 Potential Loyalists
12846.0,2010-01-26 16:29:00,1,15.58,681,1,1,1,111,💤 Lost / Need Attention
12847.0,2011-11-17 13:16:00,2,1609.0,21,4,2,4,424,📈 Potential Loyalists
12848.0,2010-02-02 12:45:00,1,208.0,675,1,1,1,111,💤 Lost / Need Attention
12849.0,2011-11-08 13:41:00,6,3042.47,30,4,4,5,445,👑 Champions
12850.0,2010-09-20 12:26:00,1,330.0,445,1,1,2,112,💤 Lost / Need Attention
12851.0,2011-09-04 12:41:00,2,280.76,96,3,2,1,321,💤 Lost / Need Attention
12852.0,2011-02-18 08:47:00,1,311.55,294,2,1,2,212,💤 Lost / Need Attention
12853.0,2011-07-28 11:29:00,11,3907.5,134,3,5,5,355,💎 Loyal Customers
12854.0,2011-09-22 12:15:00,7,2970.9700000000003,78,3,4,5,345,💎 Loyal Customers
12855.0,2010-12-02 09:37:00,4,612.84,372,2,3,3,233,📈 Potential Loyalists
12856.0,2011-12-02 10:52:00,6,2170.78,7,5,4,4,544,👑 Champions
12857.0,2011-05-13 10:20:00,6,3688.0,210,2,4,5,245,📈 Potential Loyalists
12858.0,2010-11-21 12:55:00,1,147.27,382,2,1,1,211,💤 Lost / Need Attention
12859.0,2010-09-07 12:20:00,1,575.1,458,1,1,2,112,💤 Lost / Need Attention
12860.0,2010-01-15 15:22:00,1,54.22,692,1,1,1,111,💤 Lost / Need Attention
12861.0,2010-03-30 11:39:00,1,68.25,619,1,1,1,111,💤 Lost / Need Attention
12862.0,2010-10-10 11:47:00,2,984.62,425,1,2,3,123,💤 Lost / Need Attention
12863.0,2011-10-18 14:15:00,6,2792.55,51,4,4,4,444,👑 Champions
12864.0,2011-07-24 13:03:00,2,299.57,137,3,2,2,322,📈 Potential Loyalists
12865.0,2011-11-13 14:31:00,4,3323.47,25,4,3,5,435,💎 Loyal Customers
12866.0,2011-03-01 14:11:00,3,1227.35,282,2,3,4,234,📈 Potential Loyalists
12867.0,2011-11-13 15:30:00,13,7829.26,25,4,5,5,455,👑 Champions
12868.0,2011-06-07 10:42:00,8,2043.76,185,3,4,4,344,💎 Loyal Customers
12869.0,2010-01-27 12:10:00,1,337.67,681,1,1,2,112,💤 Lost / Need Attention
12870.0,2010-11-29 13:42:00,3,1676.95,374,2,3,4,234,📈 Potential Loyalists
12871.0,2011-09-16 15:07:00,3,744.02,83,3,3,3,333,💎 Loyal Customers
12872.0,2011-01-17 10:52:00,12,3283.96,326,2,5,5,255,📈 Potential Loyalists
12873.0,2011-03-02 14:58:00,3,2027.3,281,2,3,4,234,📈 Potential Loyalists
12874.0,2010-11-19 15:23:00,2,948.42,384,2,2,3,223,📈 Potential Loyalists
12875.0,2011-07-19 15:30:00,5,1356.99,142,3,4,4,344,💎 Loyal Customers
12876.0,2011-10-13 12:26:00,4,4081.79,57,4,3,5,435,💎 Loyal Customers
12877.0,2011-12-06 10:30:00,20,2942.14,3,5,5,5,555,👑 Champions
12878.0,2011-04-17 13:07:00,2,854.99,235,2,2,3,223,📈 Potential Loyalists
12879.0,2011-10-26 12:24:00,3,573.22,44,4,3,2,432,📈 Potential Loyalists
12880.0,2010-11-23 10:50:00,2,640.13,381,2,2,3,223,📈 Potential Loyalists
12881.0,2011-03-09 11:44:00,1,298.0,275,2,1,2,212,💤 Lost / Need Attention
12882.0,2011-11-30 16:18:00,2,1463.04,8,5,2,4,524,📈 Potential Loyalists
12883.0,2011-11-15 09:32:00,4,703.47,24,4,3,3,433,💎 Loyal Customers
12884.0,2011-09-12 13:10:00,1,309.05,87,3,1,2,312,💤 Lost / Need Attention
12885.0,2011-10-07 13:40:00,3,1175.22,62,3,3,3,333,💎 Loyal Customers
12886.0,2011-10-03 10:09:00,2,1378.4,67,3,2,4,324,📈 Potential Loyalists
12887.0,2010-11-21 11:18:00,1,222.4,383,2,1,1,211,💤 Lost / Need Attention
12888.0,2011-05-09 16:02:00,2,354.12,213,2,2,2,222,📈 Potential Loyalists
12889.0,2010-11-23 16:08:00,4,385.46000000000004,380,2,3,2,232,📈 Potential Loyalists
12890.0,2011-11-15 17:26:00,2,706.02,23,4,2,3,423,📈 Potential Loyalists
12891.0,2011-06-07 12:31:00,11,840.5,185,3,5,3,353,💎 Loyal Customers
12892.0,2010-11-08 09:51:00,1,263.38,396,2,1,1,211,💤 Lost / Need Attention
12893.0,2011-11-09 12:34:00,1,176.55,30,4,1,1,411,💤 Lost / Need Attention
12894.0,2010-05-13 14:47:00,1,157.35,574,1,1,1,111,💤 Lost / Need Attention
12895.0,2011-10-28 13:51:00,2,372.8,41,4,2,2,422,📈 Potential Loyalists
12897.0,2011-05-19 12:13:00,4,514.25,204,2,3,2,232,📈 Potential Loyalists
12898.0,2010-09-02 08:08:00,2,296.21000000000004,463,1,2,2,122,💤 Lost / Need Attention
12899.0,2010-10-22 09:53:00,1,366.4,413,1,1,2,112,💤 Lost / Need Attention
12900.0,2010-10-13 15:17:00,1,340.33,421,1,1,2,112,💤 Lost / Need Attention
12901.0,2011-12-01 10:07:00,28,17654.54,8,5,5,5,555,👑 Champions
12902.0,2011-03-20 12:06:00,1,138.68,264,2,1,1,211,💤 Lost / Need Attention
12903.0,2010-10-07 12:39:00,1,833.53,428,1,1,3,113,💤 Lost / Need Attention
12904.0,2011-11-21 14:34:00,2,496.06,17,5,2,2,522,📈 Potential Loyalists
12905.0,2010-05-12 10:05:00,2,1018.42,576,1,2,3,123,💤 Lost / Need Attention
12906.0,2011-11-28 09:55:00,5,2919.81,11,5,4,5,545,👑 Champions
12907.0,2010-11-09 12:08:00,2,508.91,395,2,2,2,222,📈 Potential Loyalists
12908.0,2011-06-16 15:39:00,5,1776.0,175,3,4,4,344,💎 Loyal Customers
12909.0,2011-10-31 12:43:00,8,3103.19,39,4,4,5,445,👑 Champions
12910.0,2011-11-16 14:28:00,13,5796.52,22,4,5,5,455,👑 Champions
12911.0,2010-06-06 12:13:00,1,1651.72,551,1,1,4,114,💤 Lost / Need Attention
12912.0,2011-12-07 08:55:00,5,1662.3,2,5,4,4,544,👑 Champions
12913.0,2011-12-05 12:11:00,13,6283.24,4,5,5,5,555,👑 Champions
12914.0,2010-11-04 12:28:00,1,223.98,400,2,1,1,211,💤 Lost / Need Attention
12915.0,2011-07-14 11:34:00,4,975.1,148,3,3,3,333,💎 Loyal Customers
12916.0,2011-07-24 10:35:00,7,4479.73,138,3,4,5,345,💎 Loyal Customers
12917.0,2011-08-03 16:42:00,6,4359.2,127,3,4,5,345,💎 Loyal Customers
12918.0,2010-03-23 15:22:00,1,10953.5,625,1,1,5,115,💤 Lost / Need Attention
12919.0,2011-12-01 13:47:00,6,1335.19,7,5,4,4,544,👑 Champions
12920.0,2011-11-22 15:05:00,4,486.64,16,5,3,2,532,📈 Potential Loyalists
12921.0,2011-11-30 16:22:00,74,35233.24,8,5,5,5,555,👑 Champions
12922.0,2011-07-01 15:35:00,1,405.38,160,3,1,2,312,💤 Lost / Need Attention
12923.0,2011-10-06 16:20:00,3,770.42,63,3,3,3,333,💎 Loyal Customers
12924.0,2011-09-12 13:55:00,12,2469.4,87,3,5,4,354,💎 Loyal Customers
12925.0,2011-12-05 11:11:00,3,729.3299999999999,4,5,3,3,533,💎 Loyal Customers
12926.0,2010-10-24 15:57:00,4,1523.97,410,2,3,4,234,📈 Potential Loyalists
12927.0,2010-11-10 10:02:00,1,197.31,394,2,1,1,211,💤 Lost / Need Attention
12928.0,2011-11-04 14:24:00,12,4304.89,34,4,5,5,455,👑 Champions
12929.0,2011-02-01 12:08:00,1,117.85,311,2,1,1,211,💤 Lost / Need Attention
12930.0,2011-09-22 15:18:00,2,415.8,77,3,2,2,322,📈 Potential Loyalists
12931.0,2011-11-18 12:39:00,57,92347.34,21,4,5,5,455,👑 Champions
12932.0,2010-06-18 14:22:00,8,1698.56,538,1,4,4,144,⚠️ At Risk
12933.0,2011-11-15 16:38:00,8,1636.6299999999999,23,4,4,4,444,👑 Champions
12934.0,2009-12-03 10:51:00,1,181.65,736,1,1,1,111,💤 Lost / Need Attention
12935.0,2011-12-07 17:25:00,15,4243.86,1,5,5,5,555,👑 Champions
12936.0,2011-11-22 17:32:00,4,1063.9,16,5,3,3,533,💎 Loyal Customers
12937.0,2011-11-24 15:05:00,9,3097.61,14,5,5,5,555,👑 Champions
12938.0,2011-11-14 11:21:00,1,114.14,25,4,1,1,411,💤 Lost / Need Attention
12939.0,2011-10-06 14:33:00,20,25264.8,63,3,5,5,355,💎 Loyal Customers
12940.0,2011-10-16 12:09:00,2,899.6899999999999,54,4,2,3,423,📈 Potential Loyalists
12941.0,2009-12-15 13:12:00,1,377.49,723,1,1,2,112,💤 Lost / Need Attention
12942.0,2011-07-31 14:39:00,3,675.6,130,3,3,3,333,💎 Loyal Customers
12943.0,2010-05-30 13:52:00,2,496.5,557,1,2,2,122,💤 Lost / Need Attention
12944.0,2011-11-04 11:04:00,2,604.51,35,4,2,2,422,📈 Potential Loyalists
12945.0,2011-02-24 14:15:00,2,900.11,287,2,2,3,223,📈 Potential Loyalists
12946.0,2010-09-29 10:14:00,1,324.45,436,1,1,2,112,💤 Lost / Need Attention
12947.0,2011-07-19 10:06:00,6,1603.99,143,3,4,4,344,💎 Loyal Customers
12948.0,2011-11-23 17:10:00,9,2317.43,15,5,5,4,554,👑 Champions
12949.0,2011-11-09 11:25:00,22,15526.7,30,4,5,5,455,👑 Champions
12950.0,2011-12-07 13:17:00,3,1843.0,1,5,3,4,534,💎 Loyal Customers
12951.0,2011-12-01 12:14:00,15,3213.7200000000003,8,5,5,5,555,👑 Champions
12952.0,2011-12-04 10:35:00,4,1387.79,5,5,3,4,534,💎 Loyal Customers
12953.0,2011-11-30 09:24:00,2,828.8100000000001,9,5,2,3,523,📈 Potential Loyalists
12954.0,2010-03-11 10:16:00,1,162.45,638,1,1,1,111,💤 Lost / Need Attention
